1,0,1,0,1,1,10.460000038146973,1,0,0,28,0,1,1987,1
1,0,1,0,1,1,11.109999656677246,1,0,0,29,0,1,1988,1
1,0,0,0,1,1,10.260000228881836,1,0,0,30,0,1,1989,1
0,0,0,1,0,1,13.739999771118164,0,1,0,24,1,0,1986,1
0,1,0,0,0,0,2.740000009536743,0,1,0,25,1,0,1987,1
0,0,0,0,0,0,8.109999656677246,0,1,0,26,1,0,1988,1
0,0,1,0,0,0,9.279999732971191,0,1,0,27,1,0,1989,1
1,0,0,0,0,0,20.690000534057617,0,1,0,34,1,1,1986,1
1,0,0,0,0,0,22.09000015258789,0,1,0,35,1,1,1987,1
1,0,0,0,0,0,26.75,0,1,0,36,1,1,1988,1
1,0,0,0,0,0,28.809999465942383,0,1,0,37,1,1,1989,1
1,0,0,1,0,1,14.640000343322754,0,1,0,35,1,1,1986,1
1,0,0,1,0,1,15.859999656677246,0,1,0,36,1,1,1987,1
1,0,0,1,0,1,22.8700008392334,0,1,0,37,1,1,1988,1
1,0,0,1,0,1,18.280000686645508,0,1,0,38,1,1,1989,1
1,0,0,0,0,0,24.260000228881836,0,1,0,29,1,1,1986,1
0,0,0,0,0,0,25.889999389648438,0,1,0,30,1,1,1987,1
0,1,0,0,0,0,24.030000686645508,0,1,0,31,1,0,1988,1
0,0,0,0,0,0,24.1200008392334,0,1,0,32,1,0,1989,1
1,0,0,0,0,0,20.540000915527344,0,0,1,39,1,1,1986,1
1,0,0,0,0,0,18.18000030517578,0,0,1,40,1,1,1987,1
1,0,0,0,0,0,22.780000686645508,0,0,1,41,1,1,1988,1
1,0,0,0,0,0,24.040000915527344,0,0,1,42,1,1,1989,1
0,1,0,0,1,1,19.3799991607666,0,1,0,36,1,0,1986,1
0,0,0,0,1,1,14.369999885559082,0,1,0,37,1,0,1987,1
0,0,1,0,1,1,34.310001373291016,0,1,0,38,1,0,1988,1
0,0,1,0,1,1,15.630000114440918,0,1,0,39,1,0,1989,1
1,0,0,0,0,0,18.59000015258789,0,1,0,26,1,1,1986,1
1,0,0,0,0,0,17.93000030517578,0,1,0,27,1,1,1987,1
1,0,0,0,0,0,24.739999771118164,0,1,0,28,1,1,1988,1
1,1,0,0,0,0,18.229999542236328,0,1,0,29,1,1,1989,1
1,0,1,0,0,0,24.920000076293945,0,1,0,40,1,1,1986,1
1,0,0,0,0,0,22.020000457763672,0,1,0,41,1,1,1987,1
1,0,0,0,0,0,24.010000228881836,0,1,0,42,1,1,1988,1
1,0,0,0,0,0,23.709999084472656,0,1,0,43,1,1,1989,1
